coin_id,timestamp,price,market_cap,total_volume
cardano,2026-06-19 17:00:00+00:00,0.1604685055667994,5971437669.980619,300330326.35056347
cardano,2026-06-19 18:00:00+00:00,0.1617642318133406,6019654910.436927,314167148.96146905
cardano,2026-06-19 19:00:00+00:00,0.1611172355107483,5995578546.791663,308926730.5365241
cardano,2026-06-19 20:00:00+00:00,0.1606954714437328,5979883642.494247,306276551.1546638
cardano,2026-06-19 21:00:00+00:00,0.1617818863033876,6020311878.522585,303260042.37517536
cardano,2026-06-19 22:00:00+00:00,0.1606796238270501,5979293912.7220125,304448585.696365
cardano,2026-06-19 23:00:00+00:00,0.1616102665133944,6013925473.444157,306071148.20446914
cardano,2026-06-20 00:00:00+00:00,0.1619905640201465,6028077302.487483,307901435.1236287
cardano,2026-06-20 01:00:00+00:00,0.1622782229419112,6038781816.220344,282837044.090363
cardano,2026-06-20 02:00:00+00:00,0.1622389779624451,6037321411.588833,308165566.21935445
cardano,2026-06-20 03:00:00+00:00,0.1619269195892852,6025708932.752952,307239297.0609992
cardano,2026-06-20 04:00:00+00:00,0.1623299168807949,6040705478.018461,294123711.8575032
cardano,2026-06-20 05:00:00+00:00,0.1628501752172444,6060065602.40812,283723253.03121674
cardano,2026-06-20 06:00:00+00:00,0.1633987159589723,6080478186.404608,287383794.9225846
cardano,2026-06-20 07:00:00+00:00,0.1635057592244746,6084461536.194529,284707697.34549654
cardano,2026-06-20 08:00:00+00:00,0.1628462242006784,6059918575.120285,277249778.44701093
cardano,2026-06-20 09:00:00+00:00,0.1627588877229411,6056668564.588425,273633218.6924232
cardano,2026-06-20 10:00:00+00:00,0.1636956922121712,6091529421.531265,234188858.3014461
cardano,2026-06-20 11:00:00+00:00,0.1629829364282197,6065005981.789918,268645652.3266653
cardano,2026-06-20 12:00:00+00:00,0.1627557265492613,6056550929.345755,263359233.35998064
cardano,2026-06-20 13:00:00+00:00,0.1625464601284315,6048763598.218122,255858457.20680305
cardano,2026-06-20 14:00:00+00:00,0.1614127331780564,6006574760.009469,254108824.42289603
cardano,2026-06-20 15:00:00+00:00,0.1618003382409864,6020998521.642195,257404383.8396144
cardano,2026-06-20 16:00:00+00:00,0.1621053391225476,6032348373.422135,262812942.2612164
cardano,2026-06-20 17:00:00+00:00,0.1617802207775185,6020249900.105825,230965155.61086687
cardano,2026-06-20 18:00:00+00:00,0.1609415897673763,5989042325.837662,230003034.7330042
cardano,2026-06-20 19:00:00+00:00,0.1607405515795045,5981561188.003653,262701034.27539924
cardano,2026-06-20 20:00:00+00:00,0.1611663152675856,5997404928.284884,265046700.035296
cardano,2026-06-20 21:00:00+00:00,0.1613227107279836,6003224797.675054,264832108.23734495
cardano,2026-06-20 22:00:00+00:00,0.1619183872166076,6025391421.653553,267523725.31180283
cardano,2026-06-20 23:00:00+00:00,0.163064937321913,6068057441.787273,268793724.75751245
cardano,2026-06-21 00:00:00+00:00,0.1631264355651869,6070345946.470647,268450887.34038097
cardano,2026-06-21 01:00:00+00:00,0.1631393716830307,6070827332.030528,266744679.7900068
